TREBUCQ ARNAUD,MOORE D,{'weight': 1.0}
TREBUCQ ARNAUD,MORENO Y,{'weight': 1.0}
TREBUCQ ARNAUD,MUNDADE Y,{'weight': 1.0}
TREBUCQ ARNAUD,PAI M,{'weight': 1.0}
TREBUCQ ARNAUD,PATEL S,{'weight': 1.0}
TREBUCQ ARNAUD,NYARUHIRIRA A U,{'weight': 1.0}
TREBUCQ ARNAUD,ROCHA L E C,{'weight': 1.0}
TREBUCQ ARNAUD,TAKLE J,{'weight': 1.0}
TREBUCQ ARNAUD,CRESWELL J,{'weight': 1.0}
TREBUCQ ARNAUD,BOEHME C,{'weight': 1.0}
TREBUCQ ARNAUD,ADJONOU CHRISTINE,{'weight': 1.0}
TREBUCQ ARNAUD,ZELLWEGER JR,{'weight': 1.0}
TREBUCQ ARNAUD,BOILLOT F,{'weight': 2.0}
TREBUCQ ARNAUD,AWOKOU FANTCHE,{'weight': 1.0}
TREBUCQ ARNAUD,NOLNA DESIRE,{'weight': 1.0}
TREBUCQ ARNAUD,MANOUAN BILE ADOU PHILIPPE,{'weight': 1.0}
HINDERAKER SVEN GUDMUND,ADE GABRIEL,{'weight': 1.0}
HINDERAKER SVEN GUDMUND,AGODOKPESSI GILDAS,{'weight': 1.0}
ADE GABRIEL,FAIHUN FRANK,{'weight': 1.0}
ADE GABRIEL,NGAHANE B H MBATCHOU,{'weight': 1.0}
ADE GABRIEL,BOHISSOU F,{'weight': 1.0}
ADE GABRIEL,MAKPENON A,{'weight': 1.0}
ADE GABRIEL,AGODOKPESSI GILDAS,{'weight': 6.0}
ADE GABRIEL,AITKHALED N,{'weight': 1.0}
ADE GABRIEL,ADJONOU CHRISTINE,{'weight': 1.0}
ADE GABRIEL,AZON SOPHIE,{'weight': 1.0}
ADE GABRIEL,BEKOU W,{'weight': 1.0}
ADE GABRIEL,ENARSON D A,{'weight': 1.0}
ADE GABRIEL,CHIANG CY,{'weight': 1.0}
ADE GABRIEL,TOUNDOH N,{'weight': 1.0}
ADE GABRIEL,WACHINOU PRUDENCE,{'weight': 4.0}
ADE GABRIEL,GNINAFON MARTIN,{'weight': 3.0}
AGODOKPESSI GILDAS,FAIHUN FRANK,{'weight': 1.0}
AGODOKPESSI GILDAS,NGAHANE B H MBATCHOU,{'weight': 1.0}
AGODOKPESSI GILDAS,BOHISSOU F,{'weight': 1.0}
AGODOKPESSI GILDAS,MAKPENON A,{'weight': 1.0}
AGODOKPESSI GILDAS,ADJONOU CHRISTINE,{'weight': 1.0}
AGODOKPESSI GILDAS,AZON SOPHIE,{'weight': 1.0}
AGODOKPESSI GILDAS,BEKOU W,{'weight': 1.0}
AGODOKPESSI GILDAS,TOUNDOH N,{'weight': 1.0}
AGODOKPESSI GILDAS,WACHINOU PRUDENCE,{'weight': 4.0}
AGODOKPESSI GILDAS,GNINAFON MARTIN,{'weight': 2.0}
MASSEREY E,ADJOBIMEY M,{'weight': 1.0}
MASSEREY E,ADJONOU CHRISTINE,{'weight': 1.0}
MASSEREY E,GBENAGNON G,{'weight': 1.0}
MASSEREY E,SCHWOEBEL V,{'weight': 1.0}
MASSEREY E,ZELLWEGER J P,{'weight': 1.0}
ADJONOU CHRISTINE,ADJOBIMEY M,{'weight': 1.0}
ADJONOU CHRISTINE,AZON SOPHIE,{'weight': 1.0}
ADJONOU CHRISTINE,GBENAGNON G,{'weight': 1.0}
ADJONOU CHRISTINE,SCHWOEBEL V,{'weight': 1.0}
ADJONOU CHRISTINE,ZELLWEGER J P,{'weight': 1.0}
GBENAGNON G,ADJOBIMEY M,{'weight': 1.0}
GBENAGNON G,SCHWOEBEL V,{'weight': 1.0}
GBENAGNON G,ZELLWEGER J P,{'weight': 1.0}
SCHWOEBEL V,ADJOBIMEY M,{'weight': 1.0}
SCHWOEBEL V,ZELLWEGER J P,{'weight': 1.0}
ZELLWEGER J P,ADJOBIMEY M,{'weight': 1.0}
ZELLWEGER J P,KASSA FERDINAND,{'weight': 1.0}
ZELLWEGER J P,LAMBREGTS K,{'weight': 1.0}
ZELLWEGER J P,GNINAFON MARTIN,{'weight': 1.0}
MERLE CORINNE S C,SMYTHE WYNAND,{'weight': 2.0}
MERLE CORINNE S C,SMITH PETER,{'weight': 2.0}
MERLE CORINNE S C,GLYNN J,{'weight': 1.0}
MERLE CORINNE S C,EJO MEBRAT,{'weight': 1.0}
MERLE CORINNE S C,FISSETTE KRISTINA,{'weight': 1.0}
MERLE CORINNE S C,NDUWAMAHORO ELIE,{'weight': 1.0}
MERLE CORINNE S C,RUSTOMJEE ROXANA,{'weight': 4.0}
MERLE CORINNE S C,GNINAFON MARTIN,{'weight': 5.0}
MERLE CORINNE S C,LO MAME BOCAR,{'weight': 4.0}
MERLE CORINNE S C,BAHSOW OUMOU,{'weight': 2.0}
MERLE CORINNE S C,OLLIARO PIERO L,{'weight': 5.0}
MERLE CORINNE S C,LIENHARDT CHRISTIAN,{'weight': 4.0}
MERLE CORINNE S C,HORTON JOHN,{'weight': 4.0}
MERLE CORINNE S C,MCILLERON HELEN,{'weight': 3.0}
MERLE CORINNE S C,SIMONSSON ULRIKA S H,{'weight': 2.0}
MERLE CORINNE S C,RIGOUTS LEEN,{'weight': 1.0}
MERLE CORINNE S C,KASSA FERDINAND,{'weight': 1.0}
MERLE CORINNE S C,FIELDING KATHERINE,{'weight': 2.0}
MERLE CORINNE S C,SOW OUMOU BAH,{'weight': 3.0}
MERLE CORINNE S C,MTHIYANE THULI,{'weight': 1.0}
